Address,Latitude,Longitude,Neighborhood
"4800 Friendship Avenue Pittsburgh, PA ",40.461241,-79.94609,Bloomfield
"1825 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"3410 William Penn Highway Pittsburgh, PA ",39.78373,-100.445882,
"401 Ohio Street Pittsburgh, PA ",39.78373,-100.445882,
"6140 Butler  Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"431 Perry Highway Pittsburgh, PA ",40.49831,-80.020311,Perry North
"3912 Perrysville Avenue Pittsburgh, PA ",40.48998,-80.018162,Perry North
"1014 5th Avenue Pittsburgh, PA ",40.454898,-79.911439,Larimer
"2600 Ardmore Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"525 Smithfield Street Pittsburgh, PA ",40.435636,-80.00166,South Shore
"717 Homewood Avenue Pittsburgh, PA ",40.452349,-79.898844,Point Breeze North
"1411 Duncan Ave Pittsburgh, PA ",39.78373,-100.445882,
"255 Park  Drive Pittsburgh, PA ",39.78373,-100.445882,
"525 Wm Penn Place Pittsburgh, PA ",39.78373,-100.445882,
"2 North  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"7315 Saltsburg Road Pittsburgh, PA ",39.78373,-100.445882,
"511 Clairton Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"1958 Varley Street Pittsburgh, PA ",40.466285,-79.992081,Spring Hill-City View
"333 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"120 Andrew Drive Pittsburgh, PA ",39.78373,-100.445882,
"4201 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"297 Beverly Road Pittsburgh, PA ",39.78373,-100.445882,
"5523 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"217 9th Street Pittsburgh, PA ",40.445322,-79.999087,Downtown
"5501 Centre  Avenue Pittsburgh, PA ",40.46015,-79.924354,East Liberty
"2222 Webster Avenue Pittsburgh, PA ",40.454605,-79.962384,Upper Hill
"11748 Frankstown Road Pittsburgh, PA ",40.459808,-79.873891,East Hills
"292 Beverly Road Pittsburgh, PA ",39.78373,-100.445882,
"3712 Forbes Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"1617 Banksville Road Pittsburgh, PA ",40.407271,-80.033854,Banksville
"337 4th  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"112 Sherman Street Pittsburgh, PA ",39.78373,-100.445882,
"192 Craig Street Pittsburgh, PA ",39.78373,-100.445882,
"7302 Hamilton Avenue Pittsburgh, PA ",40.454121,-79.895196,Homewood South
"422 Greenfield Avenue Pittsburgh, PA ",40.424902,-79.952426,Greenfield
"7403 Frankstown Avenue Pittsburgh, PA ",40.456927,-79.87791,East Hills
"1713 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"4371 Murray  Avenue Pittsburgh, PA ",40.432294,-79.923158,Squirrel Hill South
"3608 5th Avenue Pittsburgh, PA ",40.454898,-79.911439,Larimer
"5884 Ellsworth  Avenue Pittsburgh, PA ",40.459107,-79.923497,Shadyside
"538 Lincoln  Avenue Pittsburgh, PA ",40.464496,-79.899624,Homewood West
"5613 Hobart Street Pittsburgh, PA ",40.432843,-79.927007,Squirrel Hill South
"1573 McFarland Road Pittsburgh, PA ",39.78373,-100.445882,
"306 McHolme  Drive Pittsburgh, PA ",39.78373,-100.445882,
"4239 Murray Avenue Pittsburgh, PA ",40.432294,-79.923158,Squirrel Hill South
"4000 5th Avenue Pittsburgh, PA ",40.454898,-79.911439,Larimer
"1039 Perry Hwy Pittsburgh, PA ",40.49831,-80.020311,Perry North
"3345 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"1814 Braddock Avenue Pittsburgh, PA ",40.427226,-79.890789,Swisshelm Park
"698 Washington Road Pittsburgh, PA ",39.78373,-100.445882,
"4849 Clairton Blvd Pittsburgh, PA ",39.78373,-100.445882,
"479 Perry  Highway Pittsburgh, PA ",40.49831,-80.020311,Perry North
"947 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"777 Casino  Drive Pittsburgh, PA ",40.447406,-80.022482,Chateau
"1607 Potomac Avenue Pittsburgh, PA ",40.403336,-80.040739,Banksville
"3603 McRoberts Road Pittsburgh, PA ",39.78373,-100.445882,
"917 Western Avenue Pittsburgh, PA ",40.4516,-80.017105,Allegheny West
"385 Champions Drive Pittsburgh, PA ",40.444705,-79.965532,Terrace Village
"2612 Sarah St Pittsburgh, PA ",40.427974,-79.98855,South Side Flats
"408 Baldwin  Road Pittsburgh, PA ",40.381302,-79.934396,Hays
"526 E Bruceton Rd Pittsburgh, PA ",39.78373,-100.445882,
"11752 Frankstown Road Pittsburgh, PA ",40.459808,-79.873891,East Hills
"4604 Monongahela  Street Pittsburgh, PA ",40.414737,-79.944642,Hazelwood
"302 Saint Clair Street Pittsburgh, PA ",39.78373,-100.445882,
"7217 Frankstown  Avenue Pittsburgh, PA ",40.456927,-79.87791,East Hills
"37 Walsh  Road Pittsburgh, PA ",39.78373,-100.445882,
"4711 Butler  Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"2329 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"3911 Forbes Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"258 S Highland Ave Pittsburgh, PA ",40.459502,-79.925068,East Liberty
"1700 Lowrie Street Pittsburgh, PA ",40.46249,-79.98349,Troy Hill
"724 N Homewood Ave Pittsburgh, PA ",40.452883,-79.8987,Point Breeze North
"205 Boggs  Avenue Pittsburgh, PA ",40.422351,-80.010161,Mount Washington
"2218 Main St Pittsburgh, PA ",40.46458,-79.953733,Central Lawrenceville
"5999 Baptist Road Pittsburgh, PA ",39.78373,-100.445882,
"1201 North Avenue Pittsburgh, PA ",39.78373,-100.445882,
"5847 Ellsworth  Avenue Pittsburgh, PA ",40.459107,-79.923497,Shadyside
"876 Progress St Pittsburgh, PA ",40.451864,-79.994526,North Shore
"530 Brookline Boulevard Pittsburgh, PA ",40.393799,-80.020051,Brookline
"1034 Freeport Road Pittsburgh, PA ",40.486644,-79.890687,Lincoln-Lemington-Belmar
"613 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"3625 California Ave Pittsburgh, PA ",40.480947,-80.041579,Brighton Heights
"285 45th St Pittsburgh, PA ",40.470614,-79.957134,Central Lawrenceville
"1060 Morewood  Avenue Pittsburgh, PA ",40.446003,-79.942254,Shadyside
"1114 Grandview Ave Pittsburgh, PA ",40.43155,-80.006613,Mount Washington
"125 Oakland  Avenue Pittsburgh, PA ",40.438264,-79.952901,Central Oakland
"105 Blazier Dr Pittsburgh, PA ",39.78373,-100.445882,
"600 Chauvet Drive Pittsburgh, PA ",39.78373,-100.445882,
"539 E Ohio St Pittsburgh, PA ",40.454285,-79.996321,East Allegheny
"5200 Baum Blvd Pittsburgh, PA ",40.455612,-79.941551,Friendship
"4109 Penn Ave Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"128 S 17th St Pittsburgh, PA ",40.428853,-79.982022,South Side Flats
"4617 Liberty Ave Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"2100 Spring St Pittsburgh, PA ",40.415951,-79.971599,Arlington
"421 Lincoln Ave Pittsburgh, PA ",40.464496,-79.899624,Homewood West
"2374 Golden Mile Hwy / Rt 286 Pittsburgh, PA ",39.78373,-100.445882,
"210 Rodi Road Pittsburgh, PA ",39.78373,-100.445882,
"40 Crafton Avenue Pittsburgh, PA ",39.78373,-100.445882,
"270 Yost Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"730 Holiday Drive / Foster Plaza #8 Pittsburgh, PA ",40.42202,-80.06381,Oakwood
"100 Robinson Center Drive / SP FC3 - Robinson Mall Pittsburgh, PA ",39.78373,-100.445882,
"973 Greentree Road Pittsburgh, PA ",40.435363,-80.033893,West End
"101 Kappa Drive Pittsburgh, PA ",39.78373,-100.445882,
"1050 Park Manor Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"5135 Liberty Avenue Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"1276 Benton Avenue Pittsburgh, PA ",40.484413,-80.040263,Brighton Heights
"1306 Carson  Street Pittsburgh, PA ",39.78373,-100.445882,
"222 1st St Pittsburgh, PA ",39.78373,-100.445882,
"86 26th Street Pittsburgh, PA ",40.455601,-79.979244,Strip District
"2616 Brownsville Rd Pittsburgh, PA ",40.386932,-79.982947,Carrick
"5874 Forbes Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"4810 McKnight Road Pittsburgh, PA ",40.496065,-80.012221,Summer Hill
"1900 Cochran Road Pittsburgh, PA ",39.78373,-100.445882,
"699 Rodi Rd Pittsburgh, PA ",39.78373,-100.445882,
"401 Hastings St Pittsburgh, PA ",40.447053,-79.916778,Point Breeze South
"4143 Brownsville  Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"1613 Brownsville Rd Pittsburgh, PA ",40.386932,-79.982947,Carrick
"2034 Murray Avenue Pittsburgh, PA ",40.433841,-79.923117,Squirrel Hill South
"914 Main St Pittsburgh, PA ",40.46458,-79.953733,Central Lawrenceville
"1039 Freeport Road Pittsburgh, PA ",40.486644,-79.890687,Lincoln-Lemington-Belmar
"3300 Saw Mill Run Blvd Pittsburgh, PA ",40.384054,-79.995424,Overbrook
"6736 Reynolds St Pittsburgh, PA ",40.450384,-79.914511,Point Breeze South
"288 Mt Nebo Pointe Drive Pittsburgh, PA ",39.78373,-100.445882,
"6409 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"1160 Park Manor Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"1441 Woods Run Ave Pittsburgh, PA ",40.480198,-80.026801,Perry North
"4140 Saw Mill Run / Clairton Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"2208 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"1247 Smallman Street Pittsburgh, PA ",40.447142,-79.992382,Strip District
"101 Capital Avenue Pittsburgh, PA ",40.403528,-80.018054,Brookline
"5431 Walnut St Pittsburgh, PA ",40.451842,-79.931651,Shadyside
"2661 Freeport  Road Pittsburgh, PA ",40.486644,-79.890687,Lincoln-Lemington-Belmar
"1900 Monongahela Avenue Pittsburgh, PA ",40.427209,-79.890949,Swisshelm Park
"6 Allegheny  Square Pittsburgh, PA ",39.78373,-100.445882,
"707 Grant Street Pittsburgh, PA ",40.442579,-79.995223,Downtown
"733 South Avenue Pittsburgh, PA ",39.78373,-100.445882,
"427 Washington Road Pittsburgh, PA ",39.78373,-100.445882,
"4100 Bigelow Boulevard Pittsburgh, PA ",40.44877,-79.95575,North Oakland
"259 Evaline  Street Pittsburgh, PA ",39.78373,-100.445882,
"4034 Butler St Pittsburgh, PA ",40.48751,-79.918531,Morningside
"7101 Frankstown Ave Pittsburgh, PA ",40.456927,-79.87791,East Hills
"4521 Centre Ave Pittsburgh, PA ",40.451917,-79.952499,North Oakland
"3100 Liberty Ave Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"2343 Noblestown Road Pittsburgh, PA ",40.438218,-80.044528,Westwood
"911 Freeport Road Pittsburgh, PA ",40.486644,-79.890687,Lincoln-Lemington-Belmar
"2100 Settlers Ridge Center Drive Pittsburgh, PA ",39.78373,-100.445882,
"21 Market Square Pittsburgh, PA ",40.440733,-80.002558,Downtown
"656 Washington Road Pittsburgh, PA ",39.78373,-100.445882,
"4604 Clairton Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"617 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"4901 Baum Boulevard Pittsburgh, PA ",40.454057,-79.949853,North Oakland
"456 Home Drive Pittsburgh, PA ",39.78373,-100.445882,
"3113 West Liberty Avenue Pittsburgh, PA ",40.413791,-80.009759,Beltzhoover
"395 Robinson Street Extension Pittsburgh, PA ",39.78373,-100.445882,
"403 Ohio Street Pittsburgh, PA ",39.78373,-100.445882,
"649 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"1213 Spring Garden Avenue Pittsburgh, PA ",40.471458,-79.986306,Spring Garden
"1172 Jefferson Heights Road Pittsburgh, PA ",39.78373,-100.445882,
"1810 Settlers Ridge Center Drive Pittsburgh, PA ",39.78373,-100.445882,
"221 Schenley Drive Pittsburgh, PA ",40.442278,-79.952243,Central Oakland
"635 Sangree Road Pittsburgh, PA ",39.78373,-100.445882,
"412 S Craig Street Pittsburgh, PA ",40.445282,-79.948776,North Oakland
"401 Biddle Avenue Pittsburgh, PA ",40.43818,-79.892138,Regent Square
"1614 Cochran Road Pittsburgh, PA ",39.78373,-100.445882,
"701 Cooke Drive Pittsburgh, PA ",39.78373,-100.445882,
"305 Wood Street Pittsburgh, PA ",40.437451,-80.002604,Downtown
"1705 Braddock  Avenue Pittsburgh, PA ",40.427226,-79.890789,Swisshelm Park
"1109 Braddock  Avenue Pittsburgh, PA ",40.427226,-79.890789,Swisshelm Park
"501 Ohio Street Pittsburgh, PA ",39.78373,-100.445882,
"215 Smithfield Street Pittsburgh, PA ",40.435636,-80.00166,South Shore
"221 Shiloh Street Pittsburgh, PA ",40.430027,-80.007229,Mount Washington
"231 Center Avenue Pittsburgh, PA ",40.395719,-79.839108,
"11630 Frankstown Road Pittsburgh, PA ",40.459808,-79.873891,East Hills
"204 Bessemer Street Pittsburgh, PA ",40.469292,-79.957475,Central Lawrenceville
"998 Ardmore Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"1936 Murray Avenue Pittsburgh, PA ",40.432294,-79.923158,Squirrel Hill South
"3170 William Pitt  Way Pittsburgh, PA ",39.78373,-100.445882,
"7390 McKnight Road Pittsburgh, PA ",40.496065,-80.012221,Summer Hill
"6508 Steubenville Pike Pittsburgh, PA ",40.44048,-80.080523,Fairywood
"200 Shiloh  Street Pittsburgh, PA ",40.42884,-80.007271,Mount Washington
"350 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"408 Smithfield Street Pittsburgh, PA ",40.43893,-79.999169,Downtown
"212 6th Street Pittsburgh, PA ",40.442373,-80.002159,Downtown
"4059 Penn Avenue Pittsburgh, PA ",40.465668,-79.955724,Bloomfield
"3715 Forbes Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"1610 E Carson Street Pittsburgh, PA ",40.428731,-79.982227,South Side Flats
"1000 Locust Street Pittsburgh, PA ",40.436962,-79.991234,Bluff
"31 27th  Street Pittsburgh, PA ",40.456579,-79.977827,Strip District
"1910 New Texas  Road Pittsburgh, PA ",39.78373,-100.445882,
"11675  B Frankstown  Road Pittsburgh, PA ",39.78373,-100.445882,
"301 South Hills Village FC#7 Pittsburgh, PA ",39.78373,-100.445882,
"736 Bellefonte Street Pittsburgh, PA ",40.45142,-79.934114,Shadyside
"700 Cedar Avenue Pittsburgh, PA ",40.454886,-80.002207,East Allegheny
"7221 Church Avenue Pittsburgh, PA ",39.78373,-100.445882,
"4108 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"100 A Boyce Park  Drive Pittsburgh, PA ",39.78373,-100.445882,
"12244 Frankstown  Road Pittsburgh, PA ",40.459808,-79.873891,East Hills
"458 Strawberry Way Pittsburgh, PA ",40.441467,-79.995483,Downtown
"320 6th Avenue Pittsburgh, PA ",39.78373,-100.445882,
"5310 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"121 Oakland Avenue Pittsburgh, PA ",40.438264,-79.952901,Central Oakland
"6150 Robinson Center Drive Pittsburgh, PA ",39.78373,-100.445882,
"242 51st Street Pittsburgh, PA ",40.478757,-79.956441,Central Lawrenceville
"4840 McKnight Road Pittsburgh, PA ",40.496065,-80.012221,Summer Hill
"155 McMurray Road Pittsburgh, PA ",39.78373,-100.445882,
"980 Liberty Avenue Pittsburgh, PA ",40.443126,-79.995853,Downtown
"1620 Spring Garden  Avenue Pittsburgh, PA ",40.471458,-79.986306,Spring Garden
"3337 Penn Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"2516 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"761 Providence  Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"1011 Brookline Boulevard Pittsburgh, PA ",40.393799,-80.020051,Brookline
"1430 Potomac Avenue Pittsburgh, PA ",40.403336,-80.040739,Banksville
"3616 Mt Troy Road Pittsburgh, PA ",40.4752,-79.986857,Spring Garden
"1720 Lowrie Street Pittsburgh, PA ",40.46249,-79.98349,Troy Hill
"120 Whitfield  Street Pittsburgh, PA ",39.78373,-100.445882,
"9176 Covenant  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"1501 Buena Vista  Street Pittsburgh, PA ",40.454228,-80.01364,Central Northside
"1906 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"1000 Greentree Road Pittsburgh, PA ",40.435363,-80.033893,West End
"1014 5th  Avenue Pittsburgh, PA ",40.454898,-79.911439,Larimer
"208 Rodi  Road Pittsburgh, PA ",39.78373,-100.445882,
"4001 Butler Street Pittsburgh, PA ",40.469134,-79.9623,Central Lawrenceville
"8870 Covenant  Drive Pittsburgh, PA ",39.78373,-100.445882,
"3625 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"5024 Curry Road Pittsburgh, PA ",39.78373,-100.445882,
"740 Warrington Avenue Pittsburgh, PA ",39.78373,-100.445882,
"80 Bartley Road Pittsburgh, PA ",39.78373,-100.445882,
"5032 Forbes Avenue Pittsburgh, PA ",40.443758,-79.942331,Squirrel Hill North
"5001 Penn  Avenue Pittsburgh, PA ",40.44763,-79.896615,Point Breeze North
"2900 Noblestown  Road Pittsburgh, PA ",40.438218,-80.044528,Westwood
"5000 Campbells Run Road Pittsburgh, PA ",39.78373,-100.445882,
"381 North Shore Drive Pittsburgh, PA ",40.445077,-80.014499,North Shore
"4318 Butler  Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"2518 West Liberty Avenue Pittsburgh, PA ",40.413791,-80.009759,Beltzhoover
"1000 Locust  Street Pittsburgh, PA ",40.436962,-79.991234,Bluff
"8800 Covenant Avenue Pittsburgh, PA ",39.78373,-100.445882,
"380 North Shore Drive Pittsburgh, PA ",40.445077,-80.014499,North Shore
"250 McHolme  Drive Pittsburgh, PA ",39.78373,-100.445882,
"2485 Underwood Street Pittsburgh, PA ",40.383029,-79.995505,Overbrook
"50 33rd Street Pittsburgh, PA ",40.462904,-79.970316,Strip District
"2180 Greentree  Road Pittsburgh, PA ",40.435363,-80.033893,West End
"4213 Murray  Avenue Pittsburgh, PA ",40.432294,-79.923158,Squirrel Hill South
"1002 Ohio River Boulevard Pittsburgh, PA ",40.448877,-80.017796,Chateau
"211 Grant Street Pittsburgh, PA ",40.436216,-79.99905,Downtown
"4113 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"4632 Centre Avenue Pittsburgh, PA ",40.46015,-79.924354,East Liberty
"800 Mt Royal Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"5865 Ellsworth Avenue Pittsburgh, PA ",40.459107,-79.923497,Shadyside
"300 39th Street Pittsburgh, PA ",40.463563,-79.959635,
"200 Quinn  Drive Pittsburgh, PA ",40.42039,-79.921201,Squirrel Hill South
"7105 Reynolds  Street Pittsburgh, PA ",40.445819,-79.901355,Point Breeze South
"3621 Forbes  Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"1733 Carson Street Pittsburgh, PA ",39.78373,-100.445882,
"306 Beverly  Road Pittsburgh, PA ",39.78373,-100.445882,
"355 Lincoln Avenue Pittsburgh, PA ",40.464496,-79.899624,Homewood West
"1635 Nobles  Lane Pittsburgh, PA ",40.396107,-79.99707,Carrick
"4401 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"8105 Perry Highway Pittsburgh, PA ",40.49831,-80.020311,Perry North
"50 Towne Square Way Pittsburgh, PA ",39.78373,-100.445882,
"1291 Spring Garden Avenue Pittsburgh, PA ",40.471458,-79.986306,Spring Garden
"951 Liberty Avenue Pittsburgh, PA ",40.458813,-79.943713,Bloomfield
"4717 Butler Street Pittsburgh, PA ",40.48751,-79.918531,Morningside
"7 Parkway Center Pittsburgh, PA ",39.78373,-100.445882,
"55 Alpha Drive West Pittsburgh, PA ",39.78373,-100.445882,
"2080 Saw Mill Run  Boulevard Pittsburgh, PA ",40.384054,-79.995424,Overbrook
"226 W Station Square  Drive Pittsburgh, PA ",40.433681,-80.00486,South Shore
"3466 William Penn  Highway Pittsburgh, PA ",39.78373,-100.445882,
"115 Forbes Avenue Pittsburgh, PA ",40.439537,-79.899134,Regent Square
"105 Smithfield Street Pittsburgh, PA ",40.437479,-80.000606,Downtown
"2809 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"2739 Library Road Pittsburgh, PA ",40.3787,-80.002225,Overbrook
"50 21st Street Pittsburgh, PA ",40.453041,-79.984735,Strip District
"1714 Main St Pittsburgh, PA ",40.46458,-79.953733,Central Lawrenceville
"626 Smithfield Street Pittsburgh, PA ",40.435636,-80.00166,South Shore
"2712 Brownsville Road Pittsburgh, PA ",40.386932,-79.982947,Carrick
"300 Davis Boulevard Pittsburgh, PA ",39.78373,-100.445882,
"1599 Braddock Avenue Pittsburgh, PA ",40.427226,-79.890789,Swisshelm Park
"3606 5th Avenue Pittsburgh, PA ",40.454898,-79.911439,Larimer
"400 Main  Street Pittsburgh, PA ",40.46458,-79.953733,Central Lawrenceville
"625 Alpha  Drive Pittsburgh, PA ",39.78373,-100.445882,
"1731 Murray Avenue Pittsburgh, PA ",40.432294,-79.923158,Squirrel Hill South
"311 Hamerschlag Drive Pittsburgh, PA ",40.44246,-79.945607,Squirrel Hill North
"220 Highland Avenue Pittsburgh, PA ",39.78373,-100.445882,
"2028 Murray Avenue Pittsburgh, PA ",40.434007,-79.923093,Squirrel Hill South
"1557 Broadway  Avenue Pittsburgh, PA ",40.411092,-80.024311,Beechview
"6260 Northway Drive Pittsburgh, PA ",39.78373,-100.445882,
"604 Hampshire Avenue Pittsburgh, PA ",40.410575,-80.024649,Beechview
"432 1st  Avenue Pittsburgh, PA ",39.78373,-100.445882,
"52 Garetta Street Pittsburgh, PA ",39.78373,-100.445882,
"271 North Shore  Drive Pittsburgh, PA ",40.445077,-80.014499,North Shore
"1226 Herron Avenue Pittsburgh, PA ",40.455717,-79.965982,Bedford Dwellings
"620 Liberty Avenue Pittsburgh, PA ",40.441797,-80.000838,Downtown
"114 Bakery Square  Boulevard Pittsburgh, PA ",40.456031,-79.915511,Larimer
"1790 Highland Road Pittsburgh, PA ",39.78373,-100.445882,
"1806 Chislett Street Pittsburgh, PA ",40.485489,-79.92536,Morningside
"7365 Denniston Avenue Pittsburgh, PA ",40.454765,-79.919944,Shadyside
"2805 Freeport Road Pittsburgh, PA ",40.486644,-79.890687,Lincoln-Lemington-Belmar
"305 Craig Street Pittsburgh, PA ",39.78373,-100.445882,
"6518 Steubenville  Pike Pittsburgh, PA ",40.44048,-80.080523,Fairywood
"1004 Ross Park Mall  Drive Pittsburgh, PA ",39.78373,-100.445882,
